,C1ch1Watt,C1ch2Watt,C1ch3Watt,C1PositiveWattHour,C1temp1,C1temp2,C1temp3,C1temp4,C1t2-t1,C1t3-t4,C1e.flowRate,C1e.flowSpeed,C1c.flowRate,C1c.flowSpeed,C1Coolingcap,C1 O_F,C2ch1Watt,C2ch2Watt,C2ch3Watt,C2PositiveWattHour,C2temp1,C2temp2,C2temp3,C2temp4,C2t2-t1,C2t3-t4,C2e.flowRate,C2e.flowSpeed,C2c.flowRate,C2c.flowSpeed,C2Coolingcap,C2 O_F,C3ch1Watt,C3ch2Watt,C3ch3Watt,C3PositiveWattHour,C3temp1,C3temp2,C3temp3,C3temp4,C3t2-t1,C3t3-t4,C3e.flowRate,C3e.flowSpeed,C3c.flowRate,C3c.flowSpeed,C3Coolingcap,C3 O_F,C4ch1Watt,C4ch2Watt,C4ch3Watt,C4PositiveWattHour,C4temp1,C4temp2,C4temp3,C4temp4,C4t2-t1,C4t3-t4,C4e.flowRate,C4e.flowSpeed,C4c.flowRate,C4c.flowSpeed,C4Coolingcap,C4 O_F,powersum,temp,humidity,fan1,fan2,fan3,fan4
11/7/17 23:00,344.9137931,0,353.6206897,701.7241379,9.407451863,9.605868166,28.03357201,27.96586441,0.198416303,0.067707604,0,0,0,0,0,TRUE,325.6101695,0,369.2542373,697.7966102,14.84591173,18.53090937,30.86888722,32.28912427,3.68499764,-1.420237053,0,0,0,0,0,TRUE,40641.81667,36628.31667,33591.43333,110281.6667,8.71559897,10.96840173,30.91527038,28.43227068,2.252802764,2.482999697,222.2283379,3.31065942,204.6422135,1.760856658,34.95023109,TRUE,0,0,0,0,10.65088893,11.68553664,29.93428634,29.62827125,1.034647708,0.306015093,0,0,6.32694606,0.054440601,0,FALSE,111681.1874,27.50782027,86.0621551,35.16715597,34.50946427,35.21000733,35.21522693
12/7/17 00:00,344.1724138,0,352.3103448,700,9.96426879,10.32600392,28.21426466,28.16602141,0.361735129,0.048243249,0,0,0,0,0,TRUE,323.8333333,0,367.7666667,695.4237288,14.55093391,18.85668469,30.90306684,31.99236647,4.305750778,-1.089299638,0,0,0,0,0,TRUE,40115.45,35966.41667,33565.8,95251.66667,8.179699748,10.38775187,30.83829234,28.40851448,2.208052122,2.429777862,222.4576788,3.314076044,204.4555772,1.759250723,34.29131705,TRUE,0,0,0,0,10.92254619,12.35577904,30.01047832,29.71977314,1.433232845,0.290705188,0,0,6.415646243,0.055203827,0,FALSE,96647.0904,27.31015227,87.10307468,35.17761467,34.52017855,35.20398103,35.215959
12/7/17 01:00,345.0172414,0,352.9137931,702.8735632,10.33259071,10.98111452,28.35311959,28.35009323,0.64852381,0.003026358,0,0,0,0,0,TRUE,326.4915254,0,359.9322034,679.5762712,14.38840224,19.18566427,30.70368531,31.63686202,4.79726203,-0.933176703,0,0,0,0,0,TRUE,28860.1,24330.26667,23798.91667,70336.66667,7.479900294,9.385012822,30.0782732,28.07389954,1.905112527,2.004373651,221.555791,3.30064013,203.8520118,1.754057309,29.46667833,TRUE,0,0,0,0,11.01565026,12.89090473,30.09201136,29.71852697,1.875254471,0.373484386,0,0,6.404837204,0.05511082,0,FALSE,71719.1165,27.12774352,88.43251703,35.17422018,34.51410712,35.20416365,35.21046852
12/7/17 02:00,342.4736842,0,351.2280702,691.954023,10.57380664,11.59189865,28.49161872,28.47114656,1.018092005,0.020472157,0,0,0,0,0,TRUE,324.1166667,0,355.85,685,14.25595609,19.50752277,30.33180322,31.33333926,5.251566677,-1.001536039,0,0,0,0,0,TRUE,26126.53333,20873.53333,21277.43333,68923.33333,7.414855679,9.186502672,29.57130505,27.72310963,1.771646993,1.848195414,222.0354828,3.307786365,203.8527837,1.754063953,27.46167469,TRUE,0,0,0,0,11.15254689,13.40181983,29.94817213,29.70713362,2.249272936,0.241038501,0,0,6.3853772,0.054943375,0,FALSE,70300.28736,26.79859366,89.68769862,35.16422018,34.51017855,35.18562822,35.21513542
12/7/17 03:00,345.1034483,0,353.2586207,691.3793103,10.83104409,12.21425355,28.5482288,28.5654967,1.383209457,-0.017267895,0,0,0,0,0,TRUE,326.3833333,0,358.7666667,673.3333333,14.23619576,19.75176537,30.02667811,31.0636402,5.515569615,-1.036962084,0,0,0,0,0,TRUE,26497.93333,21216.8,21725.73333,69318.33333,7.430521391,9.212849642,29.5695248,27.71901528,1.782328251,1.850509526,221.7207802,3.303098067,203.9205822,1.754647335,27.58808355,TRUE,0,0,0,0,11.30421935,13.93231714,29.73437074,29.70232718,2.628097794,0.032043564,0,0,6.378834724,0.054887079,0,FALSE,70683.04598,26.79509682,89.84868132,35.16266055,34.50571427,35.21137695,35.21696559
12/7/17 04:00,337.2586207,0,343.9655172,682.7586207,11.07315059,12.7175139,28.63171977,28.65094571,1.644363307,-0.019225938,0,0,0,0,0,TRUE,319.75,0,349.8833333,672.259887,14.31096399,20.00455261,29.87447195,30.7814798,5.693588619,-0.907007846,0,0,0,0,0,TRUE,26510.8,21473.4,21697.6,69346.66667,7.424646709,9.247919196,29.55759759,27.71153854,1.823272486,1.846059046,222.4911929,3.314575338,203.8269953,1.753842052,28.31990853,TRUE,0,0,0,0,11.45108536,14.31399024,29.64375906,29.63094164,2.862904885,0.012817415,0,0,6.352511493,0.05466058,0,FALSE,70701.68517,26.81328045,89.88403143,35.17220184,34.49321428,35.2070855,35.21559297
12/7/17 05:00,336.7241379,0,344.2931034,681.0344827,11.36706031,13.16274032,28.66536531,28.69242431,1.795680009,-0.027059005,0,0,0,0,0,TRUE,318.7288136,0,350.4576271,669.4067796,14.43112685,20.23579963,29.75537708,30.59349141,5.804672777,-0.838114326,0,0,0,0,0,TRUE,26109.51667,21249.46667,21701.33333,71501.63842,7.418594072,9.225667005,29.50454805,27.65617431,1.807072933,1.848373738,221.6390923,3.301881103,204.0133618,1.755445659,27.96079318,TRUE,0,0,0,0,11.70956913,14.74817917,29.59266756,29.59426948,3.038610039,-0.00160192,0,0,6.362130245,0.054743345,0,FALSE,72852.07968,26.6871392,90.61099675,35.17155963,34.5067857,35.19430243,35.21788067
12/7/17 06:00,337.5,0,344.637931,23606.89655,11.5842437,13.6311086,28.66750146,28.79745565,2.046864899,-0.129954185,0,0,0,0,0,TRUE,318.9666667,0,350.7333333,688.3333333,14.39178451,20.47274304,29.70286126,30.45143211,6.080958525,-0.748570851,0,0,0,0,0,TRUE,26518.67797,22213.55932,22374.64407,91343.36158,7.682062457,9.464746936,29.77727342,27.93851278,1.78268448,1.838760638,220.79614,3.289323167,203.3539156,1.749771391,27.47852416,TRUE,0,0,0,0,11.89488707,15.19109089,29.55350323,29.51166877,3.296203822,0.041834463,0,0,6.34797109,0.054621512,0,FALSE,115638.5915,27.29610132,88.5295389,35.17211009,34.50839284,35.20252011,35.20891288
12/7/17 07:00,29015.75862,26826.06897,28448.5,151972.2928,10.28737361,12.62387559,30.96555162,29.28220178,2.336501983,1.683349842,117.1407173,1.745110545,129.3601019,1.113087034,19.10739476,TRUE,333.3,0,392.4833333,745,14.76562497,20.69936167,29.73205647,30.38414093,5.933736708,-0.652084457,0,0,0,0,0,TRUE,43187.35,39521.55,38525.1,121901.6667,8.688049187,11.11747728,31.85635973,29.16791362,2.429428097,2.688446107,219.9557505,3.276803438,204.4635118,1.759319,37.30498022,TRUE,0,0,0,0,12.30717982,15.51134736,29.61616587,29.58590276,3.20416754,0.030263108,0,0,6.335292125,0.054512415,0,FALSE,274618.9595,28.80814322,81.77284402,35.17055046,34.51562498,35.20178965,35.22090043
12/7/17 08:00,63415.4386,59139.57895,62049.19298,190100,8.834652533,12.14798237,33.68028131,29.89299778,3.313329837,3.787283522,221.405788,3.298405463,230.7696872,1.985672094,51.21310232,TRUE,338,0,408.35,758.3333333,15.24062842,20.98853718,30.04506849,30.69770525,5.747908758,-0.652636759,0,0,0,0,0,TRUE,45528.98333,41897.75,41271,150605,9.638849697,12.33281465,33.03929731,30.11355151,2.693964956,2.925745794,219.1654037,3.265029196,204.6300912,1.760752325,41.21842427,TRUE,0,0,0,0,12.84016915,15.9987642,29.87660805,29.80753663,3.158595053,0.069071424,0,0,6.45573585,0.055548781,0,FALSE,341463.3333,30.6548664,68.71786073,35.1755046,34.50732142,35.20735941,35.21769765
12/7/17 09:00,64873.08772,61942.4386,63530.33333,190451.8451,8.855209108,12.24789946,34.81468317,30.9505981,3.392690347,3.864085064,221.3911997,3.298188137,233.7824633,2.01159573,52.43629766,TRUE,341.9833333,0,423.75,771.6666667,15.42572045,21.3306178,30.60524083,31.14908942,5.904897353,-0.543848596,0,0,0,0,0,TRUE,56557.81667,52186.63333,52069.31667,162391.6667,9.023835584,12.44252866,34.83982002,31.17021038,3.41869308,3.669609643,219.2541377,3.266351104,208.0008569,1.789756311,52.32814677,TRUE,0,0,0,0,13.16736859,16.46962524,30.32664049,30.15200381,3.302256644,0.174636681,0,0,6.459187301,0.055578478,0,FALSE,353615.1785,31.58051675,67.50667578,35.1842202,34.50964284,35.20872902,35.23206442
12/7/17 10:00,65701.44828,62956.10345,64898.44828,195621.8391,8.922817068,12.30566498,35.24715202,31.3733333,3.382847914,3.873818718,221.3681186,3.297844251,233.9955495,2.013429232,52.27872539,TRUE,343.0833333,0,427.6,758.3333333,15.51116956,21.68701209,31.28509601,31.60339428,6.175842524,-0.318298272,0,0,0,0,0,TRUE,57312.4,52946.25,53651.01667,163906.6667,9.053878752,12.5184885,35.30566002,31.60321632,3.464609752,3.702443702,219.045142,3.263237594,208.0071616,1.789810569,52.98041948,TRUE,0,0,0,0,13.43332942,16.95508325,30.81797363,30.61627794,3.52175383,0.201695686,0,0,6.512160699,0.056034292,0,FALSE,360286.8391,31.8911015,68.06693622,35.19174314,34.53062497,35.20717679,35.22712299
12/7/17 11:00,67616.24561,64273.14035,66330.03509,198693.6782,8.994776183,12.42039998,35.6255608,31.6963206,3.425623797,3.929240192,221.0181347,3.292630355,232.7838079,2.003002745,52.85608832,TRUE,332.6333333,0,414,744.519774,15.74010211,22.06512502,31.9088755,32.03882943,6.32502291,-0.129953921,0,0,0,0,0,TRUE,57437.06667,52869.3,53105.63333,162634.6893,9.160512141,12.6623281,35.68822306,31.93985075,3.501815962,3.748372311,218.0872063,3.248966706,207.0010681,1.781153551,53.31518869,TRUE,0,0,0,0,13.69768774,17.45424935,31.35470167,31.10244857,3.756561606,0.252253101,0,0,6.495443352,0.055890446,0,FALSE,362072.8872,32.08012257,69.45347267,35.1810092,34.51339284,35.21512055,35.24460103
12/7/17 12:00,67670.22414,63923.37931,65904.63793,196593.1034,8.942438576,12.35542291,35.70210937,31.79868144,3.412984337,3.903427933,221.0317064,3.292832549,232.3350512,1.999141408,52.6642999,TRUE,336.559322,0,418.440678,755.480226,15.9678523,22.38559564,32.51132861,32.45357774,6.417743341,0.057750865,0,0,0,0,0,TRUE,58181.66102,53280.35593,53154.54237,163961.9774,9.121170036,12.60767612,35.75907536,32.05004481,3.486506083,3.70903055,218.2960075,3.252077325,207.0281748,1.78138681,53.13291752,TRUE,0,0,0,0,13.92679845,17.95519532,31.86365851,31.57864981,4.028396873,0.2850087,0,0,6.527879524,0.056169545,0,FALSE,361310.5611,32.21306683,69.69278503,35.18944956,34.5130357,35.22151208,35.24789532
12/7/17 13:00,67065.62069,63367.39655,65481.41379,196693.1034,8.908515469,12.30059631,35.72327814,31.84131273,3.392080844,3.881965413,221.0058704,3.292447642,232.1566053,1.997605922,52.3356289,TRUE,330.5666667,0,410.0166667,746.6666667,16.00535079,22.77399735,33.09234721,32.85949806,6.768646561,0.232849154,0,0,0,0,0,TRUE,57197.75,52317.2,52397.05,162698.3333,9.116007469,12.56174719,35.7829299,32.10345047,3.445739725,3.679479423,218.7479319,3.258809896,207.1462351,1.782402654,52.62036656,TRUE,0,0,0,0,14.15288306,18.43157447,32.32063376,32.0817321,4.278691405,0.23890166,0,0,6.462416093,0.055606261,0,FALSE,360138.1034,33.03158617,66.80069172,35.20000001,34.51794641,35.21722063,35.25045755
12/7/17 14:00,67399.5,63938.72414,66007.46552,196089.6552,8.962732856,12.34313942,35.72311508,31.82431643,3.380406563,3.898798653,220.9557155,3.291700465,232.3375341,1.999162736,52.14367299,TRUE,332.3,0,414.4166667,748.3333333,16.12765023,23.10635941,33.62960891,33.24900417,6.978709182,0.380604733,0,0,0,0,0,TRUE,57682.73333,52972.36667,53225.45,163321.6667,9.147338497,12.60322564,35.77349517,32.10273833,3.455887142,3.67075684,218.5469905,3.255816332,207.1872785,1.782755847,52.72684983,TRUE,0,0,0,0,14.38217167,18.90474956,32.88513273,32.61810407,4.522577887,0.267028664,0,0,6.542649444,0.056296634,0,FALSE,360159.6552,33.43410644,64.77709113,35.2021101,34.5199107,35.21101171,35.23078331
12/7/17 15:00,66499.7931,63142,64978.24138,194289.6552,8.92161027,12.32569378,35.44985559,31.54767445,3.404083508,3.902181134,220.9845806,3.292130474,233.4305644,2.0085678,52.51575583,TRUE,331.2666667,0,411.6666667,753.3333333,16.32186892,23.43106637,34.16865132,33.64954725,7.109197446,0.519104072,0,0,0,0,0,TRUE,57312.1,52625.31667,52866.7,162781.6667,9.1124469,12.55106599,35.52124155,31.78978053,3.438619089,3.731461013,218.7147652,3.258315778,207.4542644,1.785053119,52.50366447,TRUE,0,0,0,0,14.56873583,19.33947278,33.35670596,33.0989339,4.770736946,0.257772055,0,0,6.573304129,0.056560404,0,FALSE,357824.6552,33.63736934,62.75196457,35.19568808,34.52437497,35.2193207,35.23892754
12/7/17 16:00,66036.65517,62391.2931,64490.2931,185827.5862,8.873901047,12.22991947,35.30922041,31.43587852,3.356018426,3.873341884,221.4341556,3.29882805,233.9696566,2.01320645,51.87957271,TRUE,345.4,0,430.0333333,771.6666667,16.40785243,23.76449638,34.58948865,33.90838714,7.356643943,0.681101505,0,0,0,0,0,TRUE,57722.13333,52364.81667,53088.83333,151586.6667,9.032516473,12.48680138,35.37259513,31.67905266,3.454284906,3.693542478,219.9139046,3.276180057,207.9348883,1.789188672,53.03203441,TRUE,0,0,0,0,14.76794232,19.78247189,33.75269585,33.46846856,5.014529574,0.284227289,0,0,6.456001854,0.055551069,0,FALSE,338185.9195,33.13331299,64.4174868,35.19816515,34.52160712,35.21749455,35.23663983
12/7/17 17:00,60282.93103,55604.27586,57743.15517,174905.4803,8.46552501,11.59973156,34.47306428,30.85571389,3.134206547,3.617350391,221.0995151,3.293842746,233.3745021,2.008086075,48.377436,TRUE,343.2166667,0,411.25,753.3333333,16.46392817,24.04096003,34.885713,34.0532948,7.577031858,0.832418206,0,0,0,0,0,TRUE,45713.11667,42195.4,41219.21667,113878.3333,9.169591136,11.8550107,34.00522982,31.09497162,2.685419564,2.910258196,218.0679904,3.248680437,207.8777253,1.788696804,40.88194158,TRUE,0,0,0,0,14.92708864,20.20678237,33.9730083,33.72324721,5.279693734,0.249761085,0,0,6.346329753,0.054607389,0,FALSE,289537.147,32.93837897,65.38134842,35.1882569,34.51276784,35.21831632,35.24121523
12/7/17 18:00,60500.375,54876.03571,57928.875,163773.83,8.416569753,11.52069091,34.08961083,30.53652526,3.104121158,3.55308557,220.9341275,3.291378862,232.5792137,2.001242288,47.87721874,TRUE,345.4833333,0,407.35,744.8275862,16.69909175,24.2894751,34.67119959,34.07697153,7.590383352,0.594228054,0,0,0,0,0,TRUE,39415.51667,36230.01667,34982.2,110403.3333,9.466527129,11.75781233,33.2504283,30.75531078,2.291285197,2.495117514,219.0353628,3.26309193,207.0926402,1.781941485,35.03650917,TRUE,0,0,0,0,15.1574452,20.54537511,34.01003647,33.79178482,5.387929911,0.218251652,0,0,6.3721059,0.054829181,0,FALSE,274921.991,30.73122508,75.41440967,35.18862387,34.51883926,35.21365963,35.24020864
12/7/17 19:00,54078.74138,48352.60345,51392.96552,149744.8276,8.390401002,11.22037236,33.56427614,30.29744554,2.829971357,3.266830599,220.8574727,3.290236875,231.8727989,1.99516391,43.6336538,TRUE,339.6551724,0,400.2413793,741.6130918,16.63607289,24.48689848,34.27279267,34.01377476,7.850825589,0.259017905,0,0,0,0,0,TRUE,39388.01667,36137.86667,34729.1,110296.6667,9.135767565,11.44432039,32.97716864,30.52388596,2.308552829,2.453282682,217.5443904,3.240880052,205.6431618,1.76946937,35.0602614,TRUE,0,0,0,0,15.27066562,20.87008195,33.70775972,33.70508949,5.599416338,0.002670236,0,0,6.325083645,0.054424576,0,FALSE,260783.1073,29.34055594,82.32789097,35.19100919,34.51874998,35.20425495,35.22584187
12/7/17 20:00,51274.2069,44946.96552,47592,137174.1379,8.342513744,10.93554156,32.95473818,29.9152382,2.593027819,3.039499978,220.7628024,3.288826529,230.6316989,1.984484802,39.96322405,TRUE,342.3898305,0,402.0338983,751.4903565,16.69891359,24.67524288,33.71666052,33.90322468,7.976329294,-0.186564158,0,0,0,0,0,TRUE,39756.11667,36472.1,34570.75,111135,8.85663323,11.17426532,32.59264714,30.13829651,2.317632088,2.454350629,217.7292936,3.243634689,204.1957914,1.757015373,35.22806606,TRUE,0,0,0,0,15.40435798,21.16452559,33.30436793,33.51567687,5.760167605,-0.211308945,0,0,6.441082493,0.055422694,0,FALSE,249060.6283,28.81920598,83.8821495,35.18036699,34.52196426,35.21274656,35.23792093
12/7/17 21:00,46621.7069,40636.10345,43462.39655,81672.41379,7.931645349,10.30766771,32.27808726,29.4279999,2.376022359,2.850087364,220.8992775,3.29085967,229.5425751,1.975113342,36.64141714,TRUE,340.5862069,0,400.0689655,708.6206897,16.54439299,24.85343968,33.1692516,33.74140531,8.30904669,-0.572153714,0,0,0,0,0,TRUE,39741.5,36547.15,34876.86667,101916.6667,8.263651263,10.5643716,32.09882198,29.64482711,2.300720342,2.453994875,218.1386734,3.24973342,204.4857618,1.759510452,35.03676041,TRUE,0,0,0,0,15.36234567,21.38954204,32.86715285,33.32448417,6.027196374,-0.457331321,0,0,6.546813766,0.056332466,0,FALSE,184297.7011,28.2829786,84.6888432,35.18247708,34.51758927,35.2168554,35.23178988
12/7/17 22:00,7132.293103,5820.706897,6677.258621,2118.965517,8.995132174,9.220860691,28.97654297,28.49428896,0.225728517,0.482254011,57.29774343,0.853596436,62.12458652,0.534554862,0.902924402,TRUE,325.5862069,0,366.7413793,683.8054187,18.1025952,24.77689179,32.09508354,33.47259609,6.674296588,-1.377512547,0,0,0,0,0,TRUE,37115.38333,32947.65,29877.7,109158.3333,8.092218844,10.2369945,30.95398048,28.65860061,2.144775652,2.295379871,220.8855637,3.290655355,204.4443441,1.759154061,33.07323273,TRUE,0,0,0,0,16.8527223,21.3818872,32.10184829,33.08148794,4.529164893,-0.979639654,0,0,6.544352953,0.056311292,0,FALSE,111961.1043,28.02014189,86.11505297,35.18422019,34.50946428,35.20288534,35.22931917
12/7/17 23:00,344.5689655,0,352.5344828,696.5517241,9.856567059,10.04597941,28.65646419,28.55891001,0.18941235,0.097554182,0,0,0,0,0,TRUE,324.3928571,0,367.4107143,696.7615012,17.30257663,24.80626501,31.58826286,33.07988581,7.503688384,-1.491622958,0,0,0,0,0,TRUE,41440.76667,37423.93333,33199.53333,111861.6667,9.065805913,11.37400296,31.20142734,28.72980824,2.308197049,2.471619104,222.6119965,3.316375013,205.2857508,1.766393993,35.87144647,TRUE,0,0,0,0,16.29392003,21.59568832,31.67406799,32.7984376,5.301768285,-1.124369613,0,0,6.338866607,0.054543172,0,FALSE,113254.9799,27.72055637,87.99102258,35.17073395,34.51098213,35.20672026,35.22044289
13/7/17 00:00,341.0172414,0,348.7241379,693.1034483,10.3970336,10.80380755,28.85691387,28.75473098,0.406773958,0.102182882,0,0,0,0,0,TRUE,322.4915254,0,364.0677966,683.2261835,16.94903079,24.85272796,31.54162184,32.75179643,7.903697169,-1.21017459,0,0,0,0,0,TRUE,40290.13333,36460.28333,32619.88333,90841.66667,8.082783646,10.31710312,31.378734,28.94271926,2.23431947,2.436014734,221.8929532,3.305663013,206.2673965,1.774840637,34.61116547,TRUE,0,0,0,0,16.01745622,21.80308054,31.58452441,32.5155649,5.785624321,-0.931040493,0,0,6.563300411,0.056474327,0,FALSE,92217.9963,27.77561603,89.26756697,35.17293578,34.50705356,35.1963112,35.21220717
13/7/17 01:00,342.3793103,0,350.0344828,694.8275862,10.68720492,11.45927402,28.99220857,28.93275025,0.772069102,0.059458323,0,0,0,0,0,TRUE,324.6551724,0,352.3448276,681.0344827,16.60189317,24.93675306,31.35256556,32.44061867,8.334859897,-1.088053103,0,0,0,0,0,TRUE,25277.53333,20862.36667,19683.7,69563.33333,7.532348308,9.221394586,29.95013001,28.15267002,1.689046278,1.79745999,222.2242727,3.310598878,203.9714976,1.755085421,26.20357131,TRUE,0,0,0,0,15.62812827,21.9972996,31.28402795,32.25886143,6.369171328,-0.974833473,0,0,6.498155204,0.05591378,0,FALSE,70939.1954,27.70116483,86.07487095,35.17504587,34.51357141,35.20407234,35.21724011
13/7/17 02:00,343.3965517,0,351.7241379,698.2758621,10.91783932,12.06126567,29.06656626,29.04755754,1.14342635,0.019008724,0,0,0,0,0,TRUE,323.9137931,0,358.6551724,684.8918761,16.46588362,24.97677104,30.72178291,32.13640199,8.510887426,-1.414619087,0,0,0,0,0,TRUE,29148.3,23859.28333,23507.71667,70246.66667,7.494074124,9.363987966,29.80700255,27.83276941,1.869913842,1.974233144,221.1538789,3.294652644,203.2264526,1.748674625,28.86978842,TRUE,0,0,0,0,15.57988471,22.16285747,30.6588246,31.96050123,6.582972763,-1.301676635,0,0,6.348930025,0.054629763,0,FALSE,71629.8344,27.14414687,89.95676617,35.1712844,34.50776784,35.20023743,35.22071741
13/7/17 03:00,344.2758621,0,353.1034483,694.8275862,11.12780242,12.61568688,29.14939961,29.14067666,1.48788446,0.008722952,0,0,0,0,0,TRUE,326.5762712,0,357.1186441,684.0736412,16.27291374,25.05424575,30.51035656,31.76930817,8.781332003,-1.258951602,0,0,0,0,0,TRUE,26012.33333,20817.51667,21082.35,67153.33333,7.420552325,9.170659109,29.66903771,27.81336567,1.750106784,1.855672042,222.0524186,3.308038691,203.2146548,1.748573138,27.12985669,TRUE,0,0,0,0,15.45633968,22.3170221,30.55219092,31.64309274,6.860682422,-1.090901822,0,0,6.525864792,0.05615221,0,FALSE,68532.23456,26.98774198,89.479413,35.16788991,34.50839284,35.19357197,35.21980233
13/7/17 04:00,342.9827586,0,350.2931034,689.8366606,11.3186391,13.10933434,29.16310702,29.19835495,1.790695239,-0.035247931,0,0,0,0,0,TRUE,324.8448276,0,355,675.862069,16.26739505,25.14859567,30.22160931,31.49106438,8.881200614,-1.269455062,0,0,0,0,0,TRUE,25111.06667,20156.05,20380,64198.33333,7.407200752,9.17208339,28.99434473,27.15505023,1.764882637,1.839294506,221.2192464,3.295626454,202.6797704,1.743970682,27.25625493,TRUE,0,0,0,0,15.42928083,22.436829,30.22623807,31.36947728,7.007548169,-1.143239218,0,0,6.424246438,0.055277828,0,FALSE,65564.03206,26.65325149,87.50667583,35.16788991,34.50821426,35.19366328,35.21284772
13/7/17 05:00,342.4736842,0,351.7894737,686.0254083,11.52834565,13.61437473,28.92687554,29.19034398,2.086029074,-0.263468438,0,0,0,0,0,TRUE,325.2241379,0,354.9827586,674.137931,16.10824592,25.18046122,29.74238161,31.21460062,9.072215305,-1.472219011,0,0,0,0,0,TRUE,24016.18333,19249.2,19740.36667,64083.33333,7.39723174,9.124196263,28.24274779,26.45739307,1.726964523,1.785354715,221.0286868,3.29278756,199.823012,1.719389526,26.64768603,TRUE,0,0,0,0,15.41842146,22.55289766,29.755911,31.05936778,7.134476206,-1.303456775,0,0,6.431380534,0.055339214,0,FALSE,65443.49667,26.1755169,86.94895862,35.17495413,34.51232141,35.19795474,35.22099194
13/7/17 06:00,338.2413793,0,346.1896552,22453.44828,11.71829198,14.01206982,28.56852284,29.19782082,2.293777845,-0.629297977,0,0,0,0,0,TRUE,320.3965517,0,351.6896552,687.9602571,16.03775037,25.20841027,29.46947808,30.9842438,9.1706599,-1.514765719,0,0,0,0,0,TRUE,25359.53333,20632.55,21054.6,81363.33333,7.443568083,9.185501057,28.99596203,27.16749354,1.741932974,1.828468491,221.9163381,3.306011403,202.5007823,1.74243057,26.98659932,TRUE,0,0,0,0,15.38584392,22.67163662,29.61064728,30.78984657,7.285792696,-1.179199289,0,0,6.473756782,0.055703843,0,FALSE,104504.7419,27.00122072,85.95356173,35.17357798,34.50339284,35.19722428,35.21623353
13/7/17 07:00,28998.01724,26942.34483,28490.7931,149000,10.32618195,12.8196972,30.47653286,29.03973974,2.493515251,1.436793124,116.7280184,1.738962362,127.9208951,1.100703287,20.31957336,TRUE,329.440678,0,384.5423729,744.0677966,16.13868719,25.23297668,29.66191689,30.8665729,9.094289488,-1.204656005,0,0,0,0,0,TRUE,38629.33333,34124.85,34650.6,115353.3333,8.477630312,10.8232115,31.00756399,28.47773304,2.345581189,2.529830945,220.465549,3.28439819,202.9468602,1.746268874,36.10095141,TRUE,0,0,0,0,15.51740008,22.76936902,29.85827216,30.67769468,7.25196894,-0.819422519,0,0,6.396917407,0.055042674,0,FALSE,265097.4011,28.94940339,75.57353881,35.16199658,34.5165254,35.20620028,35.21977442
13/7/17 08:00,61469.39655,57297.7069,59939.93103,186544.8276,8.675053684,11.97125748,33.18384915,29.44437727,3.296203796,3.739471878,221.4231115,3.298663514,229.569209,1.975342524,50.95237684,TRUE,338.4067797,0,405.7627119,744.2937853,16.54047659,25.36560094,30.14221254,31.08624862,8.825124351,-0.944036075,0,0,0,0,0,TRUE,41793.21667,38468.4,37962.86667,143016.6667,9.692611637,12.13699325,32.35303329,29.65461817,2.444381616,2.69841512,218.6580648,3.257471085,204.0978566,1.756172705,37.31315329,TRUE,0,0,0,0,15.81932066,22.96091758,30.16624551,30.79109269,7.141596922,-0.62484718,0,0,6.42336007,0.055270201,0,FALSE,330305.788,30.48987819,68.17641972,35.18293578,34.51607141,35.20489411,35.23453513
13/7/17 09:00,63457.27586,60024.27586,62145.24138,185737.931,8.71243764,12.05047593,34.462917,30.67413392,3.338038285,3.788783074,221.3831833,3.298068682,233.0299581,2.00512078,51.58974541,TRUE,334.3666667,0,416.75,751.6666667,16.71030688,25.49697914,30.73163415,31.49142039,8.786672264,-0.75978624,0,0,0,0,0,TRUE,56635.98333,52148.65,51903.81667,160856.6667,8.805363702,12.25074765,34.59643146,30.88348467,3.445383945,3.712946793,218.6408971,3.257215325,207.143162,1.782376214,52.58918855,TRUE,0,0,0,0,15.98701479,23.1563827,30.65918072,31.05829962,7.169367909,-0.3991189,0,0,6.518497833,0.05608882,0,FALSE,347346.2644,31.53098855,66.01688665,35.18522938,34.50571427,35.20936817,35.24066617
13/7/17 10:00,63917.43103,60347.7931,62610.5,188950,8.679682226,11.96306855,34.91259395,31.15425173,3.283386328,3.75834222,221.4124753,3.298505068,233.9284584,2.012851957,50.75180774,TRUE,335.7333333,0,417.9666667,754.8870056,16.61854728,25.67487574,31.39058178,31.96589057,9.056328465,-0.575308786,0,0,0,0,0,TRUE,57078.2,52244.36667,52337.73333,161726.6667,8.751601894,12.18950887,35.07103068,31.39724801,3.437906975,3.673782671,218.6755615,3.257731748,207.8431089,1.788398959,52.48338223,TRUE,0,0,0,0,15.98345451,23.37837274,31.19501845,31.43908273,7.394918233,-0.24406428,0,0,6.456777239,0.055557741,0,FALSE,351431.5537,31.88124662,67.08145775,35.19009176,34.51651784,35.21639886,35.23874451
