ts,gatewayId,attr,value
"2017-09-09 08:30:00",19,ts4,87.190051
"2017-09-09 08:31:00",19,ts4,87.632563
"2017-09-09 08:32:00",19,ts4,87.83093
"2017-09-09 08:33:00",19,ts4,88.120851
"2017-09-09 08:34:00",19,ts4,88.410773
"2017-09-09 08:35:00",19,ts4,87.922484
"2017-09-09 08:36:00",19,ts4,87.98352
"2017-09-09 08:37:00",19,ts4,88.044556
"2017-09-09 08:38:00",19,ts4,87.571527
"2017-09-09 08:39:00",19,ts4,87.434195
"2017-09-09 08:40:00",19,ts4,87.067979
"2017-09-09 08:41:00",19,ts4,87.556268
"2017-09-09 08:42:00",19,ts4,87.556268
"2017-09-09 08:43:00",19,ts4,87.800412
"2017-09-09 08:44:00",19,ts4,87.800412
"2017-09-09 08:45:00",19,ts4,87.647822
"2017-09-09 08:46:00",19,ts4,87.891966
"2017-09-09 08:47:00",19,ts4,87.312123
"2017-09-09 08:48:00",19,ts4,87.312123
"2017-09-09 08:49:00",19,ts4,86.976425
"2017-09-09 08:50:00",19,ts4,87.556268
"2017-09-09 08:51:00",19,ts4,87.83093
"2017-09-09 08:52:00",19,ts4,87.495232
"2017-09-09 08:53:00",19,ts4,88.044556
"2017-09-09 08:54:00",19,ts4,88.044556
"2017-09-09 08:55:00",19,ts4,88.258183
"2017-09-09 08:56:00",19,ts4,88.075074
"2017-09-09 08:57:00",19,ts4,88.685435
"2017-09-09 08:58:00",19,ts4,88.624399
"2017-09-09 08:59:00",19,ts4,87.464714
"2017-09-09 09:00:00",19,ts4,87.739376
"2017-09-09 09:01:00",19,ts4,87.632563
"2017-09-09 09:02:00",19,ts4,87.312123
"2017-09-09 09:03:00",19,ts4,87.067979
"2017-09-09 09:04:00",19,ts4,87.67834
"2017-09-09 09:05:00",19,ts4,88.288701
"2017-09-09 09:06:00",19,ts4,87.67834
"2017-09-09 09:07:00",19,ts4,88.654917
"2017-09-09 09:08:00",19,ts4,88.059815
"2017-09-09 09:09:00",19,ts4,87.312123
"2017-09-09 09:10:00",19,ts4,87.83093
"2017-09-09 09:11:00",19,ts4,87.98352
"2017-09-09 09:12:00",19,ts4,88.044556
"2017-09-09 09:13:00",19,ts4,87.876707
"2017-09-09 09:14:00",19,ts4,87.861448
"2017-09-09 09:15:00",19,ts4,86.12192
"2017-09-09 09:16:00",19,ts4,86.366064
"2017-09-09 09:17:00",19,ts4,86.640726
"2017-09-09 09:18:00",19,ts4,87.190051
"2017-09-09 09:19:00",19,ts4,87.67834
"2017-09-09 09:20:00",19,ts4,88.044556
"2017-09-09 09:21:00",19,ts4,85.969329
"2017-09-09 09:22:00",19,ts4,85.969329
"2017-09-09 09:23:00",19,ts4,86.57969
"2017-09-09 09:24:00",19,ts4,86.884871
"2017-09-09 09:25:00",19,ts4,86.976425
"2017-09-09 09:26:00",19,ts4,87.251087
"2017-09-09 09:27:00",19,ts4,86.73228
"2017-09-09 09:28:00",19,ts4,85.557336
"2017-09-09 09:29:00",19,ts4,84.382391
"2017-09-09 09:30:00",19,ts4,85.481041
"2017-09-09 09:31:00",19,ts4,85.267414
"2017-09-09 09:32:00",19,ts4,85.114824
"2017-09-09 09:33:00",19,ts4,85.008011
"2017-09-09 09:34:00",19,ts4,83.985657
"2017-09-09 09:35:00",19,ts4,84.534981
"2017-09-09 09:36:00",19,ts4,85.130083
"2017-09-09 09:37:00",19,ts4,84.992752
"2017-09-09 09:38:00",19,ts4,85.236896
"2017-09-09 09:39:00",19,ts4,84.534981
"2017-09-09 09:40:00",19,ts4,82.734417
"2017-09-09 09:41:00",19,ts4,83.115892
"2017-09-09 09:42:00",19,ts4,81.696803
"2017-09-09 09:43:00",19,ts4,81.574731
"2017-09-09 09:44:00",19,ts4,80.872816
"2017-09-09 09:45:00",19,ts4,79.804685
"2017-09-09 09:46:00",19,ts4,79.743648
"2017-09-09 09:47:00",19,ts4,80.720226
"2017-09-09 09:48:00",19,ts4,78.599222
"2017-09-09 09:49:00",19,ts4,78.294041
"2017-09-09 09:50:00",19,ts4,78.339818
"2017-09-09 09:51:00",19,ts4,76.768139
"2017-09-09 09:52:00",19,ts4,77.607385
"2017-09-09 09:53:00",19,ts4,77.256428
"2017-09-09 09:54:00",19,ts4,78.15671
"2017-09-09 09:55:00",19,ts4,78.461891
"2017-09-09 09:56:00",19,ts4,77.668421
"2017-09-09 09:57:00",19,ts4,77.759976
"2017-09-09 09:58:00",19,ts4,77.546349
"2017-09-09 09:59:00",19,ts4,76.75288
"2017-09-09 10:00:00",19,ts4,75.593194
"2017-09-09 10:01:00",19,ts4,78.3093
"2017-09-09 10:02:00",19,ts4,78.78233
"2017-09-09 10:03:00",19,ts4,78.461891
"2017-09-09 10:04:00",19,ts4,78.889143
"2017-09-09 10:05:00",19,ts4,78.217746
"2017-09-09 10:06:00",19,ts4,77.973602
"2017-09-09 10:07:00",19,ts4,78.095674
"2017-09-09 10:08:00",19,ts4,78.767071
"2017-09-09 10:09:00",19,ts4,79.56054
"2017-09-09 10:10:00",19,ts4,80.262455
"2017-09-09 10:11:00",19,ts4,79.865721
"2017-09-09 10:12:00",19,ts4,80.170901
"2017-09-09 10:13:00",19,ts4,79.438468
"2017-09-09 10:14:00",19,ts4,79.804685
"2017-09-09 10:15:00",19,ts4,79.987793
"2017-09-09 10:16:00",19,ts4,80.231937
"2017-09-09 10:17:00",19,ts4,80.292973
"2017-09-09 10:18:00",19,ts4,80.354009
"2017-09-09 10:19:00",19,ts4,80.262455
"2017-09-09 10:20:00",19,ts4,80.81178
"2017-09-09 10:21:00",19,ts4,81.940948
"2017-09-09 10:22:00",19,ts4,82.429236
"2017-09-09 10:23:00",19,ts4,82.734417
"2017-09-09 10:24:00",19,ts4,81.757839
"2017-09-09 10:25:00",19,ts4,81.330587
"2017-09-09 10:26:00",19,ts4,80.369268
"2017-09-09 10:27:00",19,ts4,80.567636
"2017-09-09 10:28:00",19,ts4,80.476081
"2017-09-09 10:29:00",19,ts4,81.391623
"2017-09-09 10:30:00",19,ts4,80.96437
"2017-09-09 10:31:00",19,ts4,80.872816
"2017-09-09 10:32:00",19,ts4,79.621576
"2017-09-09 10:33:00",19,ts4,80.262455
"2017-09-09 10:34:00",19,ts4,80.109865
"2017-09-09 10:35:00",19,ts4,78.431373
"2017-09-09 10:36:00",19,ts4,79.926757
"2017-09-09 10:37:00",19,ts4,78.950179
"2017-09-09 10:38:00",19,ts4,80.598154
"2017-09-09 10:39:00",19,ts4,80.65919
"2017-09-09 10:40:00",19,ts4,80.994888
"2017-09-09 10:41:00",19,ts4,79.743648
"2017-09-09 10:42:00",19,ts4,79.10277
"2017-09-09 10:43:00",19,ts4,79.25536
"2017-09-09 10:44:00",19,ts4,78.599222
"2017-09-09 10:45:00",19,ts4,78.828107
"2017-09-09 10:46:00",19,ts4,79.926757
"2017-09-09 10:47:00",19,ts4,77.973602
"2017-09-09 10:48:00",19,ts4,78.034638
"2017-09-09 10:49:00",19,ts4,77.821012
"2017-09-09 10:50:00",19,ts4,79.011215
"2017-09-09 10:51:00",19,ts4,79.499504
"2017-09-09 10:52:00",19,ts4,79.621576
"2017-09-09 10:53:00",19,ts4,78.095674
"2017-09-09 10:54:00",19,ts4,76.966506
"2017-09-09 10:55:00",19,ts4,79.163806
"2017-09-09 10:56:00",19,ts4,78.767071
"2017-09-09 10:57:00",19,ts4,79.40795
"2017-09-09 10:58:00",19,ts4,78.278782
"2017-09-09 10:59:00",19,ts4,78.278782
"2017-09-09 11:00:00",19,ts4,77.668421
"2017-09-09 11:01:00",19,ts4,76.722362
"2017-09-09 11:02:00",19,ts4,77.912566
"2017-09-09 11:03:00",19,ts4,78.522927
"2017-09-09 11:04:00",19,ts4,76.75288
"2017-09-09 11:05:00",19,ts4,76.478218
"2017-09-09 11:06:00",19,ts4,76.234073
"2017-09-09 11:07:00",19,ts4,76.569772
"2017-09-09 11:08:00",19,ts4,75.471122
"2017-09-09 11:09:00",19,ts4,75.837339
"2017-09-09 11:10:00",19,ts4,75.120165
"2017-09-09 11:11:00",19,ts4,74.433509
"2017-09-09 11:12:00",19,ts4,75.593194
"2017-09-09 11:13:00",19,ts4,74.647135
"2017-09-09 11:14:00",19,ts4,74.921798
"2017-09-09 11:15:00",19,ts4,76.234073
"2017-09-09 11:16:00",19,ts4,76.386664
"2017-09-09 11:17:00",19,ts4,75.654231
"2017-09-09 11:18:00",19,ts4,76.112001
"2017-09-09 11:19:00",19,ts4,76.478218
"2017-09-09 11:20:00",19,ts4,75.791562
"2017-09-09 11:21:00",19,ts4,76.096742
"2017-09-09 11:22:00",19,ts4,76.264591
"2017-09-09 11:23:00",19,ts4,74.494545
"2017-09-09 11:24:00",19,ts4,75.898375
"2017-09-09 11:25:00",19,ts4,74.555581
"2017-09-09 11:26:00",19,ts4,76.325628
"2017-09-09 11:27:00",19,ts4,78.400855
"2017-09-09 11:28:00",19,ts4,77.363241
"2017-09-09 11:29:00",19,ts4,74.921798
"2017-09-09 11:30:00",19,ts4,73.090715
"2017-09-09 11:31:00",19,ts4,73.731594
"2017-09-09 11:32:00",19,ts4,77.119097
"2017-09-09 11:33:00",19,ts4,77.241169
"2017-09-09 11:34:00",19,ts4,78.217746
"2017-09-09 11:35:00",19,ts4,76.203555
"2017-09-09 11:36:00",19,ts4,76.75288
"2017-09-09 11:37:00",19,ts4,76.4477
"2017-09-09 11:38:00",19,ts4,76.325628
"2017-09-09 11:39:00",19,ts4,75.104906
"2017-09-09 11:40:00",19,ts4,72.663462
"2017-09-09 11:41:00",19,ts4,75.791562
"2017-09-09 11:42:00",19,ts4,75.532158
"2017-09-09 11:43:00",19,ts4,73.029679
"2017-09-09 11:44:00",19,ts4,73.762112
"2017-09-09 11:45:00",19,ts4,71.686885
"2017-09-09 11:46:00",19,ts4,71.458
"2017-09-09 11:47:00",19,ts4,69.672694
"2017-09-09 11:48:00",19,ts4,71.992065
"2017-09-09 11:49:00",19,ts4,73.395895
"2017-09-09 11:50:00",19,ts4,72.266728
"2017-09-09 11:51:00",19,ts4,72.251469
"2017-09-09 11:52:00",19,ts4,70.801862
"2017-09-09 11:53:00",19,ts4,70.160983
"2017-09-09 11:54:00",19,ts4,72.434577
"2017-09-09 11:55:00",19,ts4,73.121233
"2017-09-09 11:56:00",19,ts4,74.189364
"2017-09-09 11:57:00",19,ts4,74.799725
"2017-09-09 11:58:00",19,ts4,73.94522
"2017-09-09 11:59:00",19,ts4,75.654231
"2017-09-09 12:00:00",19,ts4,75.104906
"2017-09-09 12:01:00",19,ts4,75.165942
"2017-09-09 12:02:00",19,ts4,72.785534
"2017-09-09 12:03:00",19,ts4,74.128328
"2017-09-09 12:04:00",19,ts4,73.762112
"2017-09-09 12:05:00",19,ts4,71.442741
"2017-09-09 12:06:00",19,ts4,73.228046
"2017-09-09 12:07:00",19,ts4,72.785534
"2017-09-09 12:08:00",19,ts4,73.517967
"2017-09-09 12:09:00",19,ts4,71.747921
"2017-09-09 12:10:00",19,ts4,71.869993
"2017-09-09 12:11:00",19,ts4,73.273823
"2017-09-09 12:12:00",19,ts4,72.571908
"2017-09-09 12:13:00",19,ts4,72.571908
"2017-09-09 12:14:00",19,ts4,73.426413
"2017-09-09 12:15:00",19,ts4,72.114137
"2017-09-09 12:16:00",19,ts4,71.595331
"2017-09-09 12:17:00",19,ts4,73.701076
"2017-09-09 12:18:00",19,ts4,73.670558
"2017-09-09 12:19:00",19,ts4,74.082551
"2017-09-09 12:20:00",19,ts4,73.762112
"2017-09-09 12:21:00",19,ts4,74.799725
"2017-09-09 12:22:00",19,ts4,74.982834
"2017-09-09 12:23:00",19,ts4,75.04387
"2017-09-09 12:24:00",19,ts4,75.959411
"2017-09-09 12:25:00",19,ts4,76.325628
"2017-09-09 12:26:00",19,ts4,76.020447
"2017-09-09 12:27:00",19,ts4,76.356146
"2017-09-09 12:28:00",19,ts4,75.898375
"2017-09-09 12:29:00",19,ts4,75.257496
"2017-09-09 12:30:00",19,ts4,72.54139
"2017-09-09 12:31:00",19,ts4,73.029679
"2017-09-09 12:32:00",19,ts4,73.334859
"2017-09-09 12:33:00",19,ts4,74.006256
"2017-09-09 12:34:00",19,ts4,74.860761
"2017-09-09 12:35:00",19,ts4,74.799725
"2017-09-09 12:36:00",19,ts4,74.982834
"2017-09-09 12:37:00",19,ts4,74.677653
"2017-09-09 12:38:00",19,ts4,75.989929
"2017-09-09 12:39:00",19,ts4,73.533227
"2017-09-09 12:40:00",19,ts4,74.937057
"2017-09-09 12:41:00",19,ts4,74.860761
"2017-09-09 12:42:00",19,ts4,74.616617
"2017-09-09 12:43:00",19,ts4,72.877089
"2017-09-09 12:44:00",19,ts4,74.128328
"2017-09-09 12:45:00",19,ts4,73.579004
"2017-09-09 12:46:00",19,ts4,73.670558
"2017-09-09 12:47:00",19,ts4,74.738689
"2017-09-09 12:48:00",19,ts4,72.938125
"2017-09-09 12:49:00",19,ts4,73.090715
"2017-09-09 12:50:00",19,ts4,72.23621
"2017-09-09 12:51:00",19,ts4,70.710307
"2017-09-09 12:52:00",19,ts4,70.679789
"2017-09-09 12:53:00",19,ts4,71.808957
"2017-09-09 12:54:00",19,ts4,74.860761
"2017-09-09 12:55:00",19,ts4,71.702144
"2017-09-09 12:56:00",19,ts4,73.029679
"2017-09-09 12:57:00",19,ts4,74.006256
"2017-09-09 12:58:00",19,ts4,73.64004
"2017-09-09 12:59:00",19,ts4,73.151751
"2017-09-09 13:00:00",19,ts4,73.884184
"2017-09-09 13:01:00",19,ts4,73.64004
"2017-09-09 13:02:00",19,ts4,73.899443
"2017-09-09 13:03:00",19,ts4,73.762112
"2017-09-09 13:04:00",19,ts4,73.395895
"2017-09-09 13:05:00",19,ts4,72.053101
"2017-09-09 13:06:00",19,ts4,74.402991
"2017-09-09 13:07:00",19,ts4,73.731594
"2017-09-09 13:08:00",19,ts4,71.320668
"2017-09-09 13:09:00",19,ts4,72.419318
"2017-09-09 13:10:00",19,ts4,74.799725
"2017-09-09 13:11:00",19,ts4,75.715267
"2017-09-09 13:12:00",19,ts4,76.813916
"2017-09-09 13:13:00",19,ts4,76.75288
"2017-09-09 13:14:00",19,ts4,75.181201
"2017-09-09 13:15:00",19,ts4,76.112001
"2017-09-09 13:16:00",19,ts4,75.013352
"2017-09-09 13:17:00",19,ts4,76.75288
"2017-09-09 13:18:00",19,ts4,77.485313
"2017-09-09 13:19:00",19,ts4,76.997024
"2017-09-09 13:20:00",19,ts4,77.012284
"2017-09-09 13:21:00",19,ts4,77.821012
"2017-09-09 13:22:00",19,ts4,77.302205
"2017-09-09 13:23:00",19,ts4,76.569772
"2017-09-09 13:24:00",19,ts4,76.264591
"2017-09-09 13:25:00",19,ts4,76.844434
"2017-09-09 13:26:00",19,ts4,77.821012
"2017-09-09 13:27:00",19,ts4,77.058061
"2017-09-09 13:28:00",19,ts4,76.768139
"2017-09-09 13:29:00",19,ts4,76.935988
"2017-09-09 13:30:00",19,ts4,75.989929
"2017-09-09 13:31:00",19,ts4,73.304341
"2017-09-09 13:32:00",19,ts4,71.747921
"2017-09-09 13:33:00",19,ts4,70.222019
"2017-09-09 13:34:00",19,ts4,70.710307
"2017-09-09 13:35:00",19,ts4,68.513008
"2017-09-09 13:36:00",19,ts4,69.550622
"2017-09-09 13:37:00",19,ts4,68.818189
"2017-09-09 13:38:00",19,ts4,65.918975
"2017-09-09 13:39:00",19,ts4,67.200732
"2017-09-09 13:40:00",19,ts4,66.559854
"2017-09-09 13:41:00",19,ts4,64.911879
"2017-09-09 13:42:00",19,ts4,64.148928
"2017-09-09 13:43:00",19,ts4,64.393072
"2017-09-09 13:44:00",19,ts4,64.484627
"2017-09-09 13:45:00",19,ts4,63.752193
"2017-09-09 13:46:00",19,ts4,64.072633
"2017-09-09 13:47:00",19,ts4,62.836652
"2017-09-09 13:48:00",19,ts4,64.362554
"2017-09-09 13:49:00",19,ts4,63.324941
"2017-09-09 13:50:00",19,ts4,64.362554
"2017-09-09 13:51:00",19,ts4,64.179446
"2017-09-09 13:52:00",19,ts4,64.789807
"2017-09-09 13:53:00",19,ts4,63.630121
"2017-09-09 13:54:00",19,ts4,64.667735
"2017-09-09 13:55:00",19,ts4,64.484627
"2017-09-09 13:56:00",19,ts4,63.996338
"2017-09-09 13:57:00",19,ts4,63.996338
"2017-09-09 13:58:00",19,ts4,65.278096
"2017-09-09 13:59:00",19,ts4,64.301518
"2017-09-09 14:00:00",19,ts4,64.515145
"2017-09-09 14:01:00",19,ts4,63.01976
"2017-09-09 14:02:00",19,ts4,62.4094
"2017-09-09 14:03:00",19,ts4,61.738003
"2017-09-09 14:04:00",19,ts4,61.768521
"2017-09-09 14:05:00",19,ts4,62.378882
"2017-09-09 14:06:00",19,ts4,62.973983
"2017-09-09 14:07:00",19,ts4,63.935302
"2017-09-09 14:08:00",19,ts4,64.362554
"2017-09-09 14:09:00",19,ts4,62.745098
"2017-09-09 14:10:00",19,ts4,63.294423
"2017-09-09 14:11:00",19,ts4,64.393072
"2017-09-09 14:12:00",19,ts4,63.172351
"2017-09-09 14:13:00",19,ts4,63.508049
"2017-09-09 14:14:00",19,ts4,64.667735
"2017-09-09 14:15:00",19,ts4,65.400168
"2017-09-09 14:16:00",19,ts4,65.400168
"2017-09-09 14:17:00",19,ts4,67.307546
"2017-09-09 14:18:00",19,ts4,67.475395
"2017-09-09 14:19:00",19,ts4,68.757153
"2017-09-09 14:20:00",19,ts4,69.550622
"2017-09-09 14:21:00",19,ts4,69.306477
"2017-09-09 14:22:00",19,ts4,69.245441
"2017-09-09 14:23:00",19,ts4,68.513008
"2017-09-09 14:24:00",19,ts4,68.421454
"2017-09-09 14:25:00",19,ts4,68.162051
"2017-09-09 14:26:00",19,ts4,68.63508
"2017-09-09 14:27:00",19,ts4,66.803998
"2017-09-09 14:28:00",19,ts4,65.461204
"2017-09-09 14:29:00",19,ts4,66.193637
"2017-09-09 14:30:00",19,ts4,67.07866
"2017-09-09 14:31:00",19,ts4,67.017624
"2017-09-09 14:32:00",19,ts4,68.207828
"2017-09-09 14:33:00",19,ts4,66.92607
"2017-09-09 14:34:00",19,ts4,67.170214
"2017-09-09 14:35:00",19,ts4,65.430686
"2017-09-09 14:36:00",19,ts4,65.949493
"2017-09-09 14:37:00",19,ts4,65.461204
"2017-09-09 14:38:00",19,ts4,65.552758
"2017-09-09 14:39:00",19,ts4,65.156023
"2017-09-09 14:40:00",19,ts4,65.461204
"2017-09-09 14:41:00",19,ts4,64.911879
"2017-09-09 14:42:00",19,ts4,65.918975
"2017-09-09 14:44:00",19,ts4,63.96582
"2017-09-09 14:45:00",19,ts4,65.613794
"2017-09-09 14:46:00",19,ts4,65.04921
"2017-09-09 14:47:00",19,ts4,64.377813
"2017-09-09 14:48:00",19,ts4,63.874266
"2017-09-09 14:49:00",19,ts4,65.033951
"2017-09-09 14:50:00",19,ts4,65.903716
"2017-09-09 14:51:00",19,ts4,66.62089
"2017-09-09 14:52:00",19,ts4,67.170214
"2017-09-09 14:53:00",19,ts4,67.048142
"2017-09-09 14:54:00",19,ts4,67.994202
"2017-09-09 14:55:00",19,ts4,68.63508
"2017-09-09 14:56:00",19,ts4,69.184405
"2017-09-09 14:57:00",19,ts4,68.894484
"2017-09-09 14:58:00",19,ts4,68.63508
"2017-09-09 14:59:00",19,ts4,69.306477
"2017-09-09 15:00:00",19,ts4,68.63508
"2017-09-09 15:01:00",19,ts4,68.818189
"2017-09-09 15:02:00",19,ts4,67.475395
"2017-09-09 15:03:00",19,ts4,68.085756
"2017-09-09 15:04:00",19,ts4,67.017624
"2017-09-09 15:05:00",19,ts4,67.475395
"2017-09-09 15:06:00",19,ts4,67.414359
"2017-09-09 15:07:00",19,ts4,67.322805
"2017-09-09 15:08:00",19,ts4,67.658503
"2017-09-09 15:09:00",19,ts4,66.742962
"2017-09-09 15:10:00",19,ts4,65.613794
"2017-09-09 15:11:00",19,ts4,65.705348
"2017-09-09 15:12:00",19,ts4,65.857939
"2017-09-09 15:13:00",19,ts4,65.247578
"2017-09-09 15:14:00",19,ts4,65.857939
"2017-09-09 15:15:00",19,ts4,66.193637
"2017-09-09 15:16:00",19,ts4,65.003433
"2017-09-09 15:17:00",19,ts4,64.789807
"2017-09-09 15:18:00",19,ts4,64.759289
"2017-09-09 15:19:00",19,ts4,64.484627
"2017-09-09 15:20:00",19,ts4,64.667735
"2017-09-09 15:21:00",19,ts4,65.613794
"2017-09-09 15:22:00",19,ts4,65.461204
"2017-09-09 15:23:00",19,ts4,65.949493
"2017-09-09 15:24:00",19,ts4,65.491722
"2017-09-09 15:25:00",19,ts4,63.996338
"2017-09-09 15:26:00",19,ts4,65.094987
"2017-09-09 15:27:00",19,ts4,63.233387
"2017-09-09 15:28:00",19,ts4,64.393072
"2017-09-09 15:29:00",19,ts4,65.82742
"2017-09-09 15:30:00",19,ts4,65.766384
"2017-09-09 15:31:00",19,ts4,65.339132
"2017-09-09 15:32:00",19,ts4,65.339132
"2017-09-09 15:33:00",19,ts4,65.949493
"2017-09-09 15:34:00",19,ts4,66.269932
"2017-09-09 15:35:00",19,ts4,66.193637
"2017-09-09 15:36:00",19,ts4,65.857939
"2017-09-09 15:37:00",19,ts4,65.659571
"2017-09-09 15:38:00",19,ts4,66.254673
"2017-09-09 15:40:00",19,ts4,67.414359
"2017-09-09 15:41:00",19,ts4,67.536431
"2017-09-09 15:42:00",19,ts4,68.055238
"2017-09-09 15:43:00",19,ts4,67.872129
"2017-09-09 15:44:00",19,ts4,68.390936
"2017-09-09 15:45:00",19,ts4,68.665599
"2017-09-09 15:46:00",19,ts4,69.153887
"2017-09-09 15:47:00",19,ts4,68.787671
"2017-09-09 15:48:00",19,ts4,68.757153
"2017-09-09 15:49:00",19,ts4,68.787671
"2017-09-09 15:50:00",19,ts4,69.275959
"2017-09-09 15:51:00",19,ts4,69.336995
"2017-09-09 15:52:00",19,ts4,68.3299
"2017-09-09 15:53:00",19,ts4,68.3299
"2017-09-09 15:54:00",19,ts4,68.390936
"2017-09-09 15:55:00",19,ts4,68.17731
"2017-09-09 15:56:00",19,ts4,67.658503
"2017-09-09 15:57:00",19,ts4,67.292287
"2017-09-09 15:58:00",19,ts4,66.407263
"2017-09-09 15:59:00",19,ts4,66.010529
"2017-09-09 16:00:00",19,ts4,66.163119
"2017-09-09 16:01:00",19,ts4,66.559854
"2017-09-09 16:02:00",19,ts4,65.094987
"2017-09-09 16:03:00",19,ts4,66.254673
"2017-09-09 16:04:00",19,ts4,66.132601
"2017-09-09 16:05:00",19,ts4,66.529335
"2017-09-09 16:06:00",19,ts4,66.468299
"2017-09-09 16:07:00",19,ts4,66.315709
"2017-09-09 16:08:00",19,ts4,66.62089
"2017-09-09 16:09:00",19,ts4,66.132601
"2017-09-09 16:10:00",19,ts4,66.208896
"2017-09-09 16:11:00",19,ts4,65.583276
"2017-09-09 16:12:00",19,ts4,64.393072
"2017-09-09 16:13:00",19,ts4,64.759289
"2017-09-09 16:14:00",19,ts4,63.996338
"2017-09-09 16:15:00",19,ts4,65.491722
"2017-09-09 16:16:00",19,ts4,65.67483
"2017-09-09 16:17:00",19,ts4,65.82742
"2017-09-09 16:18:00",19,ts4,65.82742
"2017-09-09 16:19:00",19,ts4,65.949493
"2017-09-09 16:20:00",19,ts4,65.705348
"2017-09-09 16:21:00",19,ts4,65.583276
"2017-09-09 16:22:00",19,ts4,65.094987
"2017-09-09 16:23:00",19,ts4,66.254673
"2017-09-09 16:24:00",19,ts4,66.269932
"2017-09-09 16:25:00",19,ts4,64.179446
"2017-09-09 16:26:00",19,ts4,65.094987
"2017-09-09 16:27:00",19,ts4,65.36965
"2017-09-09 16:28:00",19,ts4,65.003433
"2017-09-09 16:29:00",19,ts4,65.583276
"2017-09-09 16:30:00",19,ts4,64.850843
"2017-09-09 16:31:00",19,ts4,64.728771
"2017-09-09 16:32:00",19,ts4,64.606699
"2017-09-09 16:33:00",19,ts4,64.545663
"2017-09-09 16:34:00",19,ts4,64.148928
"2017-09-09 16:35:00",19,ts4,63.782712
"2017-09-09 16:36:00",19,ts4,64.393072
"2017-09-09 16:37:00",19,ts4,64.789807
"2017-09-09 16:38:00",19,ts4,65.094987
"2017-09-09 16:39:00",19,ts4,64.362554
"2017-09-09 16:40:00",19,ts4,64.728771
"2017-09-09 16:41:00",19,ts4,64.545663
"2017-09-09 16:42:00",19,ts4,65.278096
"2017-09-09 16:43:00",19,ts4,65.278096
"2017-09-09 16:44:00",19,ts4,65.247578
"2017-09-09 16:45:00",19,ts4,64.942397
"2017-09-09 16:46:00",19,ts4,65.461204
"2017-09-09 16:47:00",19,ts4,65.613794
"2017-09-09 16:48:00",19,ts4,65.339132
"2017-09-09 16:49:00",19,ts4,65.461204
"2017-09-09 16:50:00",19,ts4,65.506981
"2017-09-09 16:51:00",19,ts4,65.766384
"2017-09-09 16:52:00",19,ts4,66.193637
"2017-09-09 16:53:00",19,ts4,66.254673
"2017-09-09 16:55:00",19,ts4,65.705348
"2017-09-09 16:56:00",19,ts4,66.010529
"2017-09-09 16:57:00",19,ts4,66.193637
"2017-09-09 16:58:00",19,ts4,66.010529
"2017-09-09 16:59:00",19,ts4,66.071565
"2017-09-09 17:00:00",19,ts4,66.834516
"2017-09-09 17:01:00",19,ts4,67.963684
"2017-09-09 17:02:00",19,ts4,67.475395
"2017-09-09 17:03:00",19,ts4,66.834516
"2017-09-09 17:04:00",19,ts4,67.841611
"2017-09-09 17:05:00",19,ts4,68.345159
"2017-09-09 17:06:00",19,ts4,68.3299
"2017-09-09 17:07:00",19,ts4,67.734798
"2017-09-09 17:08:00",19,ts4,68.513008
"2017-09-09 17:09:00",19,ts4,68.039979
"2017-09-09 17:10:00",19,ts4,67.933165
"2017-09-09 17:11:00",19,ts4,67.322805
"2017-09-09 17:12:00",19,ts4,67.689021
"2017-09-09 17:13:00",19,ts4,67.475395
"2017-09-09 17:14:00",19,ts4,67.353323
"2017-09-09 17:15:00",19,ts4,68.268864
"2017-09-09 17:16:00",19,ts4,67.963684
"2017-09-09 17:17:00",19,ts4,67.902647
"2017-09-09 17:18:00",19,ts4,68.238346
"2017-09-09 17:19:00",19,ts4,68.3299
"2017-09-09 17:20:00",19,ts4,68.818189
"2017-09-09 17:21:00",19,ts4,69.520104
"2017-09-09 17:22:00",19,ts4,70.222019
"2017-09-09 17:23:00",19,ts4,70.405127
"2017-09-09 17:24:00",19,ts4,70.542458
"2017-09-09 17:25:00",19,ts4,70.466163
"2017-09-09 17:26:00",19,ts4,70.313573
"2017-09-09 17:27:00",19,ts4,70.83238
"2017-09-09 17:28:00",19,ts4,70.954452
"2017-09-09 17:29:00",19,ts4,70.801862
"2017-09-09 17:30:00",19,ts4,71.29015
"2017-09-09 17:31:00",19,ts4,71.625849
"2017-09-09 17:32:00",19,ts4,71.747921
"2017-09-09 17:33:00",19,ts4,71.931029
"2017-09-09 17:34:00",19,ts4,72.121767
"2017-09-09 17:35:00",19,ts4,72.54139
"2017-09-09 17:36:00",19,ts4,72.663462
"2017-09-09 17:37:00",19,ts4,72.678721
"2017-09-09 17:38:00",19,ts4,72.724498
"2017-09-09 17:39:00",19,ts4,72.617685
"2017-09-09 17:40:00",19,ts4,72.907607
"2017-09-09 17:41:00",19,ts4,73.243305
"2017-09-09 17:42:00",19,ts4,74.128328
"2017-09-09 17:43:00",19,ts4,74.555581
"2017-09-09 17:45:00",19,ts4,74.616617
"2017-09-09 17:46:00",19,ts4,74.616617
"2017-09-09 17:47:00",19,ts4,74.708171
"2017-09-09 17:48:00",19,ts4,75.04387
"2017-09-09 17:49:00",19,ts4,75.288014
"2017-09-09 17:50:00",19,ts4,75.34905
"2017-09-09 17:51:00",19,ts4,74.982834
"2017-09-09 17:52:00",19,ts4,75.04387
